t,intensity
20.4428022,0.755196482
20.56616544,0.865540793
20.51437662,0.833710704
20.47183757,0.81602732
20.53182299,0.787881269
20.62507295,0.940105726
20.60211341,0.907096744
20.51833374,0.89029753
20.73899269,0.974470434
21.18632752,0.992608533
21.76457945,0.992861153
22.34281372,0.992861153
22.92104798,0.992861153
23.49928225,0.992861153
24.07751651,0.992861153
24.65550346,0.989324476
24.92173318,0.957347025
24.89903126,0.928022081
24.89736598,0.904208458
24.9984127,0.872614147
24.97578292,0.844320734
24.95318405,0.816469405
25.05459557,0.790091692
25.05290555,0.765924401
25.21675508,0.74647268
25.29773866,0.723287799
25.39459468,0.690828967
25.37578187,0.658055763
25.37405063,0.633299027
25.37231939,0.60854229
25.47328574,0.575798559
25.42986252,0.545471557
25.51070526,0.520272736
25.69488656,0.496252807
25.77536862,0.465896332
25.77363738,0.441139596
25.77190614,0.416382859
25.77021612,0.392215569
25.76836122,0.365690494
25.86959756,0.336807635
25.84692656,0.307924775
25.84519532,0.283168039
25.82266858,0.256348241
25.92392553,0.227760105
25.90137819,0.200645584
26.08532247,0.17323634
26.53826852,0.153489895
26.74239,0.119302021
26.71966747,0.089682354
26.82118892,0.064876497
26.79854711,0.036411162
27.03393396,0.006349411
27.64300595,0.00436003
28.25278898,0.012538595
28.5551738,0.054610311
28.66239734,0.111344499
28.63976069,0.082952844
28.59426067,0.022927582
28.74728995,0.144058757
29.14153577,0.170836452
29.49229212,0.22540232
29.47354526,0.193572231
29.60970869,0.368834207
29.56579564,0.33150262
29.5640644,0.306745883
29.56233316,0.281989147
29.56080802,0.260179641
29.67244004,0.43901759
29.65351181,0.404593937
29.79103,0.481104042
30.01067494,0.550776572
29.99191434,0.51875
30.12644957,0.670728855
30.08261209,0.634477919
30.06001528,0.606656063
29.99056782,0.49949476
30.17057559,0.711105913
30.07893527,0.581899326
30.37920035,0.741315026
30.52463567,0.812915045
30.50577669,0.779481662
30.50443704,0.760324663
30.63137405,0.921773952
30.59615843,0.890690494
30.59439971,0.865540793
30.59316311,0.84785741
30.68292654,0.950224551
30.9332635,0.986293039
31.51199241,0.993366392
32.09019134,0.992861153
32.66842561,0.992861153
33.24665987,0.992861153
33.82489414,0.992861153
34.4031284,0.992861153
34.85683703,0.984019461
34.87529328,0.952631456
34.97679549,0.927550524
34.97501479,0.902086452
34.97328355,0.877329716
34.97155231,0.852572979
34.96982107,0.827816243
35.07090283,0.79672296
35.06885213,0.767398016
35.19102824,0.74264128
35.39101535,0.708394461
35.37223826,0.676132111
35.34974588,0.649803518
35.45110587,0.622688997
35.4494241,0.598639596
35.46740839,0.560502433
35.50623763,0.525135666
35.68989338,0.493600299
35.77082199,0.469629491
35.78941909,0.440255427
35.74607625,0.411077844
35.84731259,0.382194985
35.84549891,0.356259356
35.84378141,0.331699102
35.84207765,0.307335329
35.81943756,0.278894555
35.92062237,0.249274888
35.89789984,0.219655221
36.06922933,0.180604416
36.53348144,0.153784618
36.73750811,0.118241018
36.81779644,0.085114147
36.81623008,0.062715195
36.8142845,0.034893338
37.04976204,0.006128368
37.63816292,0.00385479
38.247904,0.011433383
38.65712593,0.10471323
38.63423852,0.072735778
38.59149337,0.052105165
38.57566489,0.022632859
38.72106846,0.133154004
39.01239087,0.164689371
39.43487945,0.181901198
39.51118387,0.20992936
39.60163087,0.322071482
39.55769034,0.284346931
39.5559591,0.259590195
39.55422786,0.234833458
39.69134622,0.423750936
39.64754996,0.388089446
39.64581872,0.36333271
39.56247187,0.35272268
39.73493638,0.456465195
39.90251632,0.490358346
40.02924723,0.530735404
40.09431713,0.63436003
40.0755373,0.602058383
40.07365492,0.575140344
39.990047,0.560797156
40.21458063,0.700377994
40.16280006,0.668665793
40.31172794,0.731147081
40.54324012,0.793333645
40.47866897,0.755903817
40.6091303,0.908688249
40.59025153,0.874971931
40.58852029,0.850215195
40.58678905,0.825458458
40.6946041,0.949713698
41.01123736,0.988819237
41.58975428,0.992861153
42.16798854,0.992861153
42.74622281,0.992861153
43.32445707,0.992861153
43.90269134,0.992861153
44.48092561,0.992861153
44.87234049,0.979156531
44.97375202,0.952778817
44.97202077,0.928022081
44.97031701,0.903658308
44.94764945,0.87482457
45.04901975,0.84785741
45.04712363,0.820742889
45.02453506,0.793038922
45.08438652,0.762977171
45.33062454,0.740430857
45.37004117,0.713463698
45.36830993,0.688706961
45.44893626,0.660413548
45.46747496,0.630204435
45.44506158,0.605005614
45.38823568,0.57989521
45.52424522,0.556081587
45.52222544,0.527198728
45.68586887,0.504799775
45.76661062,0.478156811
45.74411274,0.451749626
45.86158481,0.418787799
45.84283465,0.386910554
45.84110341,0.362153817
45.83941339,0.337986527
45.83759971,0.312050898
45.93856812,0.279336639
45.91598643,0.251730913
45.91422771,0.226581213
45.97427495,0.19931933
46.24062539,0.169068114
46.69350225,0.148332242
46.73298072,0.122249251
46.83423767,0.093661115
46.79077117,0.062715195
46.87110896,0.030295659
47.09652057,0.005244199
48.62916289,0.068904379
48.73257977,0.130265719
48.71411733,0.102502807
49.09027051,0.165868263
49.51312183,0.188267216
49.59408205,0.282873316
49.55024457,0.24662238
49.54852707,0.222062126
49.46467184,0.20418226
49.6601536,0.400821482
49.62048346,0.365101048
49.65491042,0.325843937
49.76344434,0.460379117
49.72856232,0.434066243
49.93937175,0.495515999
50.02924167,0.599405876
50.0405703,0.564530314
50.02472808,0.534861527
49.98231269,0.518946482
49.76344434,0.460379117
49.72856232,0.434066243
49.93937175,0.495515999
50.02924167,0.599405876
50.0405703,0.564530314
50.02472808,0.534861527
49.98231269,0.518946482
